Year,Event,Driver,Compound,CompoundEncoded,TyreLife,TrackTemp,FuelLoad,Abrasivity,LateralEnergy,DeltaToBest,LapNumber,Stint,CorrectedLapTime_Global
2024,Monaco Grand Prix,55,HARD,2,76.0,40.9,1.0,1,1,0.6364999999999981,77.0,2.0,76.6125
2024,Monaco Grand Prix,55,HARD,2,77.0,40.9,0.0,1,1,1.0075000000000074,78.0,2.0,76.9835
2024,Monaco Grand Prix,63,MEDIUM,1,6.0,48.7,71.0,1,1,6.064000000000007,7.0,2.0,81.2095
2024,Monaco Grand Prix,63,MEDIUM,1,7.0,47.9,70.0,1,1,6.272999999999996,8.0,2.0,81.4185
2024,Monaco Grand Prix,63,MEDIUM,1,8.0,47.9,69.0,1,1,6.094000000000008,9.0,2.0,81.2395
2024,Monaco Grand Prix,63,MEDIUM,1,9.0,47.4,68.0,1,1,6.1995000000000005,10.0,2.0,81.345
2024,Monaco Grand Prix,63,MEDIUM,1,10.0,47.9,67.0,1,1,6.1129999999999995,11.0,2.0,81.2585
2024,Monaco Grand Prix,63,MEDIUM,1,11.0,47.3,66.0,1,1,4.986000000000004,12.0,2.0,80.1315
2024,Monaco Grand Prix,63,MEDIUM,1,12.0,47.2,65.0,1,1,5.1965,13.0,2.0,80.342
2024,Monaco Grand Prix,63,MEDIUM,1,13.0,47.1,64.0,1,1,4.945000000000007,14.0,2.0,80.0905
2024,Monaco Grand Prix,63,MEDIUM,1,14.0,47.1,63.0,1,1,4.875,15.0,2.0,80.0205
2024,Monaco Grand Prix,63,MEDIUM,1,15.0,46.0,62.0,1,1,4.602499999999992,16.0,2.0,79.74799999999999
2024,Monaco Grand Prix,63,MEDIUM,1,16.0,46.7,61.0,1,1,4.829000000000008,17.0,2.0,79.9745
2024,Monaco Grand Prix,63,MEDIUM,1,17.0,47.2,60.0,1,1,4.109499999999997,18.0,2.0,79.255
2024,Monaco Grand Prix,63,MEDIUM,1,18.0,46.7,59.0,1,1,4.8359999999999985,19.0,2.0,79.9815
2024,Monaco Grand Prix,63,MEDIUM,1,19.0,45.8,58.0,1,1,4.745499999999993,20.0,2.0,79.89099999999999
2024,Monaco Grand Prix,63,MEDIUM,1,20.0,45.8,57.0,1,1,4.480499999999992,21.0,2.0,79.62599999999999
2024,Monaco Grand Prix,63,MEDIUM,1,21.0,45.9,56.0,1,1,4.382000000000005,22.0,2.0,79.5275
2024,Monaco Grand Prix,63,MEDIUM,1,22.0,46.1,55.0,1,1,4.085000000000008,23.0,2.0,79.2305
2024,Monaco Grand Prix,63,MEDIUM,1,23.0,46.3,54.0,1,1,4.168999999999997,24.0,2.0,79.3145
2024,Monaco Grand Prix,63,MEDIUM,1,25.0,46.0,52.0,1,1,3.6954999999999956,26.0,2.0,78.841
2024,Monaco Grand Prix,63,MEDIUM,1,26.0,46.0,51.0,1,1,3.616500000000002,27.0,2.0,78.762
2024,Monaco Grand Prix,63,MEDIUM,1,27.0,46.0,50.0,1,1,3.3684999999999974,28.0,2.0,78.514
2024,Monaco Grand Prix,63,MEDIUM,1,28.0,45.9,49.0,1,1,3.3149999999999977,29.0,2.0,78.4605
2024,Monaco Grand Prix,63,MEDIUM,1,29.0,46.4,48.0,1,1,3.494500000000002,30.0,2.0,78.64
2024,Monaco Grand Prix,63,MEDIUM,1,30.0,45.5,47.0,1,1,3.798000000000002,31.0,2.0,78.9435
2024,Monaco Grand Prix,63,MEDIUM,1,31.0,45.6,46.0,1,1,3.8174999999999955,32.0,2.0,78.963
2024,Monaco Grand Prix,63,MEDIUM,1,32.0,45.9,45.0,1,1,3.600999999999999,33.0,2.0,78.7465
2024,Monaco Grand Prix,63,MEDIUM,1,33.0,45.9,44.0,1,1,4.070000000000007,34.0,2.0,79.2155
2024,Monaco Grand Prix,63,MEDIUM,1,36.0,44.4,41.0,1,1,3.4705000000000013,37.0,2.0,78.616
2024,Monaco Grand Prix,63,MEDIUM,1,37.0,44.5,40.0,1,1,3.1580000000000013,38.0,2.0,78.3035
2024,Monaco Grand Prix,63,MEDIUM,1,38.0,44.7,39.0,1,1,3.159000000000006,39.0,2.0,78.3045
2024,Monaco Grand Prix,63,MEDIUM,1,39.0,44.4,38.0,1,1,2.852499999999992,40.0,2.0,77.99799999999999
2024,Monaco Grand Prix,63,MEDIUM,1,40.0,44.4,37.0,1,1,3.021500000000003,41.0,2.0,78.167
2024,Monaco Grand Prix,63,MEDIUM,1,41.0,44.7,36.0,1,1,2.9129999999999967,42.0,2.0,78.0585
2024,Monaco Grand Prix,63,MEDIUM,1,42.0,44.8,35.0,1,1,3.3914999999999935,43.0,2.0,78.53699999999999
2024,Monaco Grand Prix,63,MEDIUM,1,43.0,44.8,34.0,1,1,2.8845000000000027,44.0,2.0,78.03
2024,Monaco Grand Prix,63,MEDIUM,1,44.0,44.2,33.0,1,1,3.1654999999999944,45.0,2.0,78.31099999999999
2024,Monaco Grand Prix,63,MEDIUM,1,45.0,44.5,32.0,1,1,3.0990000000000038,46.0,2.0,78.2445
2024,Monaco Grand Prix,63,MEDIUM,1,46.0,44.5,31.0,1,1,3.0259999999999962,47.0,2.0,78.1715
2024,Monaco Grand Prix,63,MEDIUM,1,49.0,43.7,28.0,1,1,3.1710000000000065,50.0,2.0,78.3165
2024,Monaco Grand Prix,63,MEDIUM,1,50.0,43.7,27.0,1,1,2.7730000000000103,51.0,2.0,77.91850000000001
2024,Monaco Grand Prix,63,MEDIUM,1,54.0,42.5,23.0,1,1,2.0470000000000113,55.0,2.0,77.19250000000001
2024,Monaco Grand Prix,63,MEDIUM,1,55.0,42.4,22.0,1,1,1.8144999999999953,56.0,2.0,76.96
2024,Monaco Grand Prix,63,MEDIUM,1,56.0,42.2,21.0,1,1,1.656499999999994,57.0,2.0,76.80199999999999
2024,Monaco Grand Prix,63,MEDIUM,1,57.0,42.2,20.0,1,1,1.8884999999999934,58.0,2.0,77.03399999999999
2024,Monaco Grand Prix,63,MEDIUM,1,58.0,41.9,19.0,1,1,1.5930000000000035,59.0,2.0,76.7385
2024,Monaco Grand Prix,63,MEDIUM,1,59.0,42.3,18.0,1,1,1.3490000000000038,60.0,2.0,76.4945
2024,Monaco Grand Prix,63,MEDIUM,1,60.0,42.3,17.0,1,1,1.4420000000000073,61.0,2.0,76.5875
2024,Monaco Grand Prix,63,MEDIUM,1,61.0,42.0,16.0,1,1,1.5365000000000038,62.0,2.0,76.682
2024,Monaco Grand Prix,63,MEDIUM,1,62.0,42.0,15.0,1,1,1.3305000000000007,63.0,2.0,76.476
2024,Monaco Grand Prix,63,MEDIUM,1,63.0,41.2,14.0,1,1,0.8944999999999936,64.0,2.0,76.03999999999999
2024,Monaco Grand Prix,63,MEDIUM,1,64.0,42.0,13.0,1,1,0.40049999999999386,65.0,2.0,75.54599999999999
2024,Monaco Grand Prix,63,MEDIUM,1,65.0,41.7,12.0,1,1,0.6020000000000039,66.0,2.0,75.7475
2024,Monaco Grand Prix,63,MEDIUM,1,66.0,41.6,11.0,1,1,0.9124999999999943,67.0,2.0,76.05799999999999
2024,Monaco Grand Prix,63,MEDIUM,1,67.0,40.9,10.0,1,1,0.6970000000000027,68.0,2.0,75.8425
2024,Monaco Grand Prix,63,MEDIUM,1,68.0,41.6,9.0,1,1,0.6244999999999976,69.0,2.0,75.77
2024,Monaco Grand Prix,63,MEDIUM,1,69.0,41.6,8.0,1,1,0.006500000000002615,70.0,2.0,75.152
2024,Monaco Grand Prix,63,MEDIUM,1,70.0,41.1,7.0,1,1,0.5900000000000034,71.0,2.0,75.7355
2024,Monaco Grand Prix,63,MEDIUM,1,71.0,41.0,6.0,1,1,0.6034999999999968,72.0,2.0,75.749
2024,Monaco Grand Prix,63,MEDIUM,1,72.0,40.5,5.0,1,1,0.0,73.0,2.0,75.1455
2024,Monaco Grand Prix,63,MEDIUM,1,73.0,40.8,4.0,1,1,0.14350000000000307,74.0,2.0,75.289
2024,Monaco Grand Prix,63,MEDIUM,1,74.0,40.8,3.0,1,1,0.292500000000004,75.0,2.0,75.438
2024,Monaco Grand Prix,63,MEDIUM,1,75.0,40.6,2.0,1,1,0.5234999999999985,76.0,2.0,75.669
2024,Monaco Grand Prix,63,MEDIUM,1,76.0,40.9,1.0,1,1,0.29800000000001603,77.0,2.0,75.44350000000001
2024,Monaco Grand Prix,77,MEDIUM,1,3.0,49.2,74.0,1,1,5.219999999999999,4.0,2.0,83.173
2024,Monaco Grand Prix,77,MEDIUM,1,4.0,48.2,73.0,1,1,5.484999999999999,5.0,2.0,83.438
2024,Monaco Grand Prix,77,MEDIUM,1,5.0,48.2,72.0,1,1,4.716999999999999,6.0,2.0,82.67
2024,Monaco Grand Prix,77,MEDIUM,1,6.0,48.7,71.0,1,1,4.67349999999999,7.0,2.0,82.6265
2024,Monaco Grand Prix,77,MEDIUM,1,7.0,47.9,70.0,1,1,4.102499999999992,8.0,2.0,82.0555
2024,Monaco Grand Prix,77,MEDIUM,1,8.0,47.9,69.0,1,1,3.5685000000000002,9.0,2.0,81.5215
2024,Monaco Grand Prix,77,MEDIUM,1,9.0,47.4,68.0,1,1,3.8079999999999927,10.0,2.0,81.761
2024,Monaco Grand Prix,77,MEDIUM,1,10.0,47.9,67.0,1,1,3.400499999999994,11.0,2.0,81.3535
2024,Monaco Grand Prix,77,MEDIUM,1,11.0,47.3,66.0,1,1,3.1905,12.0,2.0,81.1435
2024,Monaco Grand Prix,77,MEDIUM,1,12.0,47.1,65.0,1,1,3.4055000000000035,13.0,2.0,81.3585
2024,Monaco Grand Prix,77,MEDIUM,1,13.0,47.1,64.0,1,1,3.086500000000001,14.0,2.0,81.0395
2024,Monaco Grand Prix,77,HARD,2,8.0,45.9,56.0,1,1,2.9055000000000035,22.0,3.0,80.8585
2024,Monaco Grand Prix,77,HARD,2,9.0,46.1,55.0,1,1,2.630499999999998,23.0,3.0,80.5835
2024,Monaco Grand Prix,77,HARD,2,11.0,45.7,53.0,1,1,2.6694999999999993,25.0,3.0,80.6225
2024,Monaco Grand Prix,77,HARD,2,12.0,46.0,52.0,1,1,2.73299999999999,26.0,3.0,80.68599999999999
2024,Monaco Grand Prix,77,HARD,2,13.0,46.0,51.0,1,1,3.2519999999999953,27.0,3.0,81.205
2024,Monaco Grand Prix,77,HARD,2,14.0,45.6,50.0,1,1,3.6529999999999916,28.0,3.0,81.606
2024,Monaco Grand Prix,77,HARD,2,15.0,45.9,49.0,1,1,2.7404999999999973,29.0,3.0,80.6935
2024,Monaco Grand Prix,77,HARD,2,16.0,46.4,48.0,1,1,3.3459999999999894,30.0,3.0,81.29899999999999
2024,Monaco Grand Prix,77,HARD,2,17.0,45.5,47.0,1,1,2.6414999999999935,31.0,3.0,80.5945
2024,Monaco Grand Prix,77,HARD,2,18.0,45.6,46.0,1,1,2.5459999999999923,32.0,3.0,80.499
2024,Monaco Grand Prix,77,HARD,2,19.0,45.9,45.0,1,1,2.4085000000000036,33.0,3.0,80.3615
2024,Monaco Grand Prix,77,HARD,2,20.0,45.1,44.0,1,1,2.798500000000004,34.0,3.0,80.75150000000001
2024,Monaco Grand Prix,77,HARD,2,21.0,44.5,43.0,1,1,2.1585000000000036,35.0,3.0,80.1115
2024,Monaco Grand Prix,77,HARD,2,22.0,44.4,42.0,1,1,3.1019999999999897,36.0,3.0,81.05499999999999
2024,Monaco Grand Prix,77,HARD,2,23.0,44.5,41.0,1,1,3.2904999999999944,37.0,3.0,81.2435
2024,Monaco Grand Prix,77,HARD,2,24.0,44.8,40.0,1,1,2.8479999999999848,38.0,3.0,80.80099999999999
2024,Monaco Grand Prix,77,HARD,2,27.0,44.4,37.0,1,1,2.1359999999999957,41.0,3.0,80.089
2024,Monaco Grand Prix,77,HARD,2,29.0,44.8,35.0,1,1,2.8119999999999976,43.0,3.0,80.765
2024,Monaco Grand Prix,77,HARD,2,30.0,44.5,34.0,1,1,1.6765000000000043,44.0,3.0,79.62950000000001
2024,Monaco Grand Prix,77,HARD,2,31.0,44.5,33.0,1,1,1.9475000000000051,45.0,3.0,79.90050000000001
2024,Monaco Grand Prix,77,HARD,2,32.0,44.5,32.0,1,1,2.3215000000000003,46.0,3.0,80.2745
2024,Monaco Grand Prix,77,HARD,2,34.0,43.7,30.0,1,1,2.478499999999997,48.0,3.0,80.4315
2024,Monaco Grand Prix,77,HARD,2,36.0,43.0,28.0,1,1,2.165999999999997,50.0,3.0,80.119
2024,Monaco Grand Prix,77,HARD,2,40.0,42.5,24.0,1,1,1.3375000000000057,54.0,3.0,79.29050000000001
2024,Monaco Grand Prix,77,HARD,2,43.0,42.2,21.0,1,1,0.9329999999999927,57.0,3.0,78.886
2024,Monaco Grand Prix,77,HARD,2,44.0,41.9,20.0,1,1,1.2235000000000014,58.0,3.0,79.1765
2024,Monaco Grand Prix,77,HARD,2,45.0,42.3,19.0,1,1,0.9364999999999952,59.0,3.0,78.8895
2024,Monaco Grand Prix,77,HARD,2,46.0,42.0,18.0,1,1,1.0109999999999957,60.0,3.0,78.964
2024,Monaco Grand Prix,77,HARD,2,47.0,42.0,17.0,1,1,0.5649999999999977,61.0,3.0,78.518
2024,Monaco Grand Prix,77,HARD,2,48.0,42.0,16.0,1,1,0.9059999999999917,62.0,3.0,78.859
2024,Monaco Grand Prix,77,HARD,2,49.0,42.0,15.0,1,1,0.965999999999994,63.0,3.0,78.919
2024,Monaco Grand Prix,77,HARD,2,50.0,41.7,14.0,1,1,0.47750000000000625,64.0,3.0,78.43050000000001
2024,Monaco Grand Prix,77,HARD,2,51.0,41.7,13.0,1,1,0.5884999999999962,65.0,3.0,78.5415
2024,Monaco Grand Prix,77,HARD,2,52.0,40.9,12.0,1,1,0.34149999999999636,66.0,3.0,78.2945
2024,Monaco Grand Prix,77,HARD,2,53.0,41.1,11.0,1,1,0.42249999999999943,67.0,3.0,78.3755
2024,Monaco Grand Prix,77,HARD,2,54.0,41.6,10.0,1,1,0.0,68.0,3.0,77.953
2024,Monaco Grand Prix,77,HARD,2,55.0,41.1,9.0,1,1,0.04349999999999454,69.0,3.0,77.9965
2024,Monaco Grand Prix,77,HARD,2,56.0,41.0,8.0,1,1,0.7349999999999994,70.0,3.0,78.688
2024,Monaco Grand Prix,77,HARD,2,57.0,40.5,7.0,1,1,0.06850000000000023,71.0,3.0,78.0215
2024,Monaco Grand Prix,77,HARD,2,58.0,40.5,6.0,1,1,0.3114999999999952,72.0,3.0,78.2645
2024,Monaco Grand Prix,77,HARD,2,60.0,40.6,4.0,1,1,0.2809999999999917,74.0,3.0,78.234
2024,Monaco Grand Prix,77,HARD,2,61.0,40.6,3.0,1,1,0.7419999999999902,75.0,3.0,78.695
2024,Monaco Grand Prix,77,HARD,2,62.0,40.9,2.0,1,1,0.7325000000000017,76.0,3.0,78.6855
2024,Monaco Grand Prix,81,HARD,2,7.0,48.7,71.0,1,1,4.403999999999996,7.0,2.0,80.6025
2024,Monaco Grand Prix,81,HARD,2,8.0,48.0,70.0,1,1,4.664500000000004,8.0,2.0,80.86300000000001
2024,Monaco Grand Prix,81,HARD,2,9.0,47.9,69.0,1,1,3.513999999999996,9.0,2.0,79.7125
2024,Monaco Grand Prix,81,HARD,2,10.0,47.4,68.0,1,1,4.505499999999984,10.0,2.0,80.704
2024,Monaco Grand Prix,81,HARD,2,11.0,47.9,67.0,1,1,4.505999999999986,11.0,2.0,80.7045
2024,Monaco Grand Prix,81,HARD,2,12.0,47.3,66.0,1,1,3.7519999999999953,12.0,2.0,79.9505
2024,Monaco Grand Prix,81,HARD,2,14.0,47.1,64.0,1,1,3.633999999999986,14.0,2.0,79.8325
2024,Monaco Grand Prix,81,HARD,2,15.0,47.1,63.0,1,1,3.883999999999986,15.0,2.0,80.0825
2024,Monaco Grand Prix,81,HARD,2,16.0,46.0,62.0,1,1,3.4654999999999774,16.0,2.0,79.66399999999999
2024,Monaco Grand Prix,81,HARD,2,17.0,46.1,61.0,1,1,3.6629999999999967,17.0,2.0,79.8615
2024,Monaco Grand Prix,81,HARD,2,18.0,47.2,60.0,1,1,3.450499999999977,18.0,2.0,79.64899999999999
2024,Monaco Grand Prix,81,HARD,2,19.0,46.7,59.0,1,1,2.8049999999999926,19.0,2.0,79.0035
2024,Monaco Grand Prix,81,HARD,2,20.0,46.6,58.0,1,1,2.6824999999999903,20.0,2.0,78.881
2024,Monaco Grand Prix,81,HARD,2,23.0,45.9,55.0,1,1,2.2959999999999923,23.0,2.0,78.4945
2024,Monaco Grand Prix,81,HARD,2,24.0,46.3,54.0,1,1,2.2679999999999865,24.0,2.0,78.4665
2024,Monaco Grand Prix,81,HARD,2,25.0,45.7,53.0,1,1,2.424999999999997,25.0,2.0,78.6235
2024,Monaco Grand Prix,81,HARD,2,26.0,45.7,52.0,1,1,2.080999999999989,26.0,2.0,78.2795
2024,Monaco Grand Prix,81,HARD,2,27.0,46.0,51.0,1,1,2.15949999999998,27.0,2.0,78.35799999999999
2024,Monaco Grand Prix,81,HARD,2,28.0,46.0,50.0,1,1,2.4274999999999807,28.0,2.0,78.62599999999999
2024,Monaco Grand Prix,81,HARD,2,29.0,45.6,49.0,1,1,2.652499999999989,29.0,2.0,78.851
2024,Monaco Grand Prix,81,HARD,2,30.0,46.4,48.0,1,1,3.0264999999999844,30.0,2.0,79.225
2024,Monaco Grand Prix,81,HARD,2,31.0,45.5,47.0,1,1,2.0929999999999893,31.0,2.0,78.2915
2024,Monaco Grand Prix,81,HARD,2,32.0,45.5,46.0,1,1,2.6129999999999853,32.0,2.0,78.8115
2024,Monaco Grand Prix,81,HARD,2,33.0,45.9,45.0,1,1,2.6979999999999933,33.0,2.0,78.8965
2024,Monaco Grand Prix,81,HARD,2,34.0,45.9,44.0,1,1,2.6159999999999854,34.0,2.0,78.8145
2024,Monaco Grand Prix,81,HARD,2,35.0,45.1,43.0,1,1,2.2549999999999955,35.0,2.0,78.4535
2024,Monaco Grand Prix,81,HARD,2,36.0,44.5,42.0,1,1,2.540999999999997,36.0,2.0,78.7395
2024,Monaco Grand Prix,81,HARD,2,37.0,44.4,41.0,1,1,2.2724999999999795,37.0,2.0,78.47099999999999
2024,Monaco Grand Prix,81,HARD,2,38.0,44.5,40.0,1,1,2.3899999999999864,38.0,2.0,78.5885
2024,Monaco Grand Prix,81,HARD,2,39.0,44.8,39.0,1,1,2.0164999999999793,39.0,2.0,78.21499999999999
2024,Monaco Grand Prix,81,HARD,2,40.0,44.4,38.0,1,1,2.611499999999978,40.0,2.0,78.80999999999999
2024,Monaco Grand Prix,81,HARD,2,41.0,44.4,37.0,1,1,2.5064999999999884,41.0,2.0,78.705
2024,Monaco Grand Prix,81,HARD,2,43.0,44.8,35.0,1,1,1.8524999999999778,43.0,2.0,78.05099999999999
2024,Monaco Grand Prix,81,HARD,2,44.0,44.8,34.0,1,1,1.9314999999999856,44.0,2.0,78.13
2024,Monaco Grand Prix,81,HARD,2,45.0,44.5,33.0,1,1,1.7409999999999854,45.0,2.0,77.9395
2024,Monaco Grand Prix,81,HARD,2,46.0,44.5,32.0,1,1,2.2819999999999965,46.0,2.0,78.4805
2024,Monaco Grand Prix,81,HARD,2,47.0,44.5,31.0,1,1,2.0579999999999927,47.0,2.0,78.2565
2024,Monaco Grand Prix,81,HARD,2,48.0,43.8,30.0,1,1,2.064499999999981,48.0,2.0,78.26299999999999
2024,Monaco Grand Prix,81,HARD,2,49.0,43.7,29.0,1,1,1.806999999999988,49.0,2.0,78.0055
2024,Monaco Grand Prix,81,HARD,2,50.0,43.7,28.0,1,1,2.0209999999999866,50.0,2.0,78.2195
2024,Monaco Grand Prix,81,HARD,2,51.0,43.7,27.0,1,1,1.5799999999999983,51.0,2.0,77.77850000000001
2024,Monaco Grand Prix,81,HARD,2,52.0,43.0,26.0,1,1,1.8954999999999842,52.0,2.0,78.094
2024,Monaco Grand Prix,81,HARD,2,54.0,43.0,24.0,1,1,1.0434999999999803,54.0,2.0,77.24199999999999
2024,Monaco Grand Prix,81,HARD,2,55.0,42.8,23.0,1,1,1.1294999999999789,55.0,2.0,77.32799999999999
2024,Monaco Grand Prix,81,HARD,2,56.0,42.4,22.0,1,1,1.146499999999989,56.0,2.0,77.345
2024,Monaco Grand Prix,81,HARD,2,57.0,42.2,21.0,1,1,0.9934999999999832,57.0,2.0,77.192
2024,Monaco Grand Prix,81,HARD,2,58.0,42.4,20.0,1,1,1.03449999999998,58.0,2.0,77.23299999999999
2024,Monaco Grand Prix,81,HARD,2,59.0,42.2,19.0,1,1,0.7354999999999876,59.0,2.0,76.934
2024,Monaco Grand Prix,81,HARD,2,60.0,42.3,18.0,1,1,0.3089999999999975,60.0,2.0,76.50750000000001
2024,Monaco Grand Prix,81,HARD,2,61.0,42.3,17.0,1,1,0.46299999999999386,61.0,2.0,76.6615
2024,Monaco Grand Prix,81,HARD,2,62.0,42.0,16.0,1,1,0.791499999999985,62.0,2.0,76.99
2024,Monaco Grand Prix,81,HARD,2,63.0,42.0,15.0,1,1,0.6174999999999926,63.0,2.0,76.816
2024,Monaco Grand Prix,81,HARD,2,64.0,41.2,14.0,1,1,0.6174999999999926,64.0,2.0,76.816
2024,Monaco Grand Prix,81,HARD,2,65.0,42.0,13.0,1,1,0.08749999999999147,65.0,2.0,76.286
2024,Monaco Grand Prix,81,HARD,2,66.0,41.7,12.0,1,1,0.340999999999994,66.0,2.0,76.5395
2024,Monaco Grand Prix,81,HARD,2,67.0,41.6,11.0,1,1,0.29849999999999,67.0,2.0,76.497
2024,Monaco Grand Prix,81,HARD,2,68.0,40.9,10.0,1,1,0.31399999999999295,68.0,2.0,76.5125
2024,Monaco Grand Prix,81,HARD,2,69.0,41.1,9.0,1,1,1.0809999999999889,69.0,2.0,77.2795
2024,Monaco Grand Prix,81,HARD,2,70.0,41.6,8.0,1,1,0.9724999999999824,70.0,2.0,77.17099999999999
2024,Monaco Grand Prix,81,HARD,2,71.0,41.1,7.0,1,1,0.8939999999999912,71.0,2.0,77.0925
2024,Monaco Grand Prix,81,HARD,2,72.0,41.0,6.0,1,1,0.3634999999999877,72.0,2.0,76.562
2024,Monaco Grand Prix,81,HARD,2,73.0,40.5,5.0,1,1,0.0,73.0,2.0,76.19850000000001
2024,Monaco Grand Prix,81,HARD,2,74.0,40.8,4.0,1,1,0.07049999999998136,74.0,2.0,76.26899999999999
2024,Monaco Grand Prix,81,HARD,2,75.0,40.8,3.0,1,1,0.35849999999999227,75.0,2.0,76.557
2024,Monaco Grand Prix,81,HARD,2,76.0,40.6,2.0,1,1,0.30749999999999034,76.0,2.0,76.506
2024,Monaco Grand Prix,81,HARD,2,77.0,40.6,1.0,1,1,0.4514999999999958,77.0,2.0,76.65
2024,Qatar Grand Prix,1,MEDIUM,1,6.0,22.9,51.0,4,5,2.603499999999997,6.0,1.0,86.80349999999999
2024,Qatar Grand Prix,1,MEDIUM,1,7.0,22.9,50.0,4,5,2.4975000000000165,7.0,1.0,86.6975
2024,Qatar Grand Prix,1,MEDIUM,1,8.0,22.9,49.0,4,5,2.421500000000009,8.0,1.0,86.6215
2024,Qatar Grand Prix,1,MEDIUM,1,9.0,22.9,48.0,4,5,2.3615000000000066,9.0,1.0,86.5615
2024,Qatar Grand Prix,1,MEDIUM,1,10.0,22.7,47.0,4,5,2.157499999999999,10.0,1.0,86.35749999999999
2024,Qatar Grand Prix,1,MEDIUM,1,11.0,22.7,46.0,4,5,2.012500000000017,11.0,1.0,86.2125
2024,Qatar Grand Prix,1,MEDIUM,1,12.0,22.7,45.0,4,5,2.127500000000012,12.0,1.0,86.3275
2024,Qatar Grand Prix,1,MEDIUM,1,13.0,22.6,44.0,4,5,2.089000000000027,13.0,1.0,86.28900000000002
2024,Qatar Grand Prix,1,MEDIUM,1,14.0,22.7,43.0,4,5,2.07650000000001,14.0,1.0,86.2765
2024,Qatar Grand Prix,1,MEDIUM,1,15.0,22.7,42.0,4,5,1.982500000000016,15.0,1.0,86.1825
2024,Qatar Grand Prix,1,MEDIUM,1,16.0,22.7,41.0,4,5,1.9095000000000226,16.0,1.0,86.10950000000001
2024,Qatar Grand Prix,1,MEDIUM,1,17.0,22.5,40.0,4,5,1.7875000000000085,17.0,1.0,85.9875
2024,Qatar Grand Prix,1,MEDIUM,1,18.0,22.6,39.0,4,5,1.4250000000000114,18.0,1.0,85.625
2024,Qatar Grand Prix,1,MEDIUM,1,19.0,22.5,38.0,4,5,1.6765000000000185,19.0,1.0,85.87650000000001
2024,Qatar Grand Prix,1,MEDIUM,1,20.0,22.5,37.0,4,5,1.2835000000000178,20.0,1.0,85.4835
2024,Qatar Grand Prix,1,MEDIUM,1,21.0,22.5,36.0,4,5,1.377500000000012,21.0,1.0,85.5775
2024,Qatar Grand Prix,1,MEDIUM,1,22.0,22.7,35.0,4,5,1.3325000000000102,22.0,1.0,85.5325
2024,Qatar Grand Prix,1,MEDIUM,1,23.0,22.7,34.0,4,5,1.3005000000000138,23.0,1.0,85.5005
2024,Qatar Grand Prix,1,MEDIUM,1,24.0,22.6,33.0,4,5,1.2910000000000252,24.0,1.0,85.49100000000001
2024,Qatar Grand Prix,1,MEDIUM,1,25.0,22.6,32.0,4,5,1.1880000000000166,25.0,1.0,85.388
2024,Qatar Grand Prix,1,MEDIUM,1,26.0,22.6,31.0,4,5,1.2810000000000201,26.0,1.0,85.48100000000001
2024,Qatar Grand Prix,1,MEDIUM,1,27.0,22.5,30.0,4,5,1.2475000000000023,27.0,1.0,85.44749999999999
2024,Qatar Grand Prix,1,MEDIUM,1,28.0,22.4,29.0,4,5,1.2680000000000007,28.0,1.0,85.46799999999999
2024,Qatar Grand Prix,1,MEDIUM,1,29.0,22.2,28.0,4,5,1.433000000000007,29.0,1.0,85.633
2024,Qatar Grand Prix,1,MEDIUM,1,31.0,22.5,26.0,4,5,1.0204999999999984,31.0,1.0,85.22049999999999
2024,Qatar Grand Prix,1,MEDIUM,1,32.0,22.3,25.0,4,5,1.0575000000000188,32.0,1.0,85.25750000000001
2024,Qatar Grand Prix,1,MEDIUM,1,33.0,22.3,24.0,4,5,1.0005000000000024,33.0,1.0,85.20049999999999
2024,Qatar Grand Prix,1,MEDIUM,1,34.0,22.1,23.0,4,5,1.1415000000000077,34.0,1.0,85.3415
2024,Qatar Grand Prix,1,HARD,2,8.0,22.0,14.0,4,5,1.3640000000000043,43.0,4.0,85.564
2024,Qatar Grand Prix,1,HARD,2,9.0,22.0,13.0,4,5,0.40800000000001546,44.0,4.0,84.608
2024,Qatar Grand Prix,1,HARD,2,10.0,22.0,12.0,4,5,0.2880000000000109,45.0,4.0,84.488
2024,Qatar Grand Prix,1,HARD,2,11.0,22.0,11.0,4,5,0.2850000000000108,46.0,4.0,84.485
2024,Qatar Grand Prix,1,HARD,2,12.0,22.0,10.0,4,5,0.23799999999999955,47.0,4.0,84.43799999999999
2024,Qatar Grand Prix,1,HARD,2,13.0,21.9,9.0,4,5,0.3795000000000215,48.0,4.0,84.57950000000001
2024,Qatar Grand Prix,1,HARD,2,14.0,21.9,8.0,4,5,0.4445000000000192,49.0,4.0,84.64450000000001
2024,Qatar Grand Prix,1,HARD,2,15.0,22.0,7.0,4,5,0.3160000000000025,50.0,4.0,84.51599999999999
2024,Qatar Grand Prix,1,HARD,2,16.0,21.9,6.0,4,5,0.0595000000000141,51.0,4.0,84.2595
2024,Qatar Grand Prix,1,HARD,2,17.0,22.0,5.0,4,5,0.19700000000000273,52.0,4.0,84.39699999999999
2024,Qatar Grand Prix,1,HARD,2,18.0,22.0,4.0,4,5,0.18700000000001182,53.0,4.0,84.387
2024,Qatar Grand Prix,1,HARD,2,19.0,22.0,3.0,4,5,0.08100000000000307,54.0,4.0,84.28099999999999
2024,Qatar Grand Prix,1,HARD,2,20.0,22.0,2.0,4,5,0.0,55.0,4.0,84.19999999999999
