Year,Event,Driver,Compound,CompoundEncoded,TyreLife,TrackTemp,FuelLoad,Abrasivity,LateralEnergy,DeltaToBest,LapNumber,Stint,CorrectedLapTime_Global,BestCorrectedByStint
2023,Abu Dhabi Grand Prix,11,HARD,2,11.0,32.1,30.0,3.1,3.1,0.08699999999998909,28.0,2.0,89.53015060240963,89.44315060240964
2023,Abu Dhabi Grand Prix,11,HARD,2,12.0,32.1,29.0,3.1,3.1,0.6128493975903524,29.0,2.0,90.056,89.44315060240964
2023,Abu Dhabi Grand Prix,11,HARD,2,13.0,32.1,28.0,3.1,3.1,0.5468493975903499,30.0,2.0,89.99,89.44315060240964
2023,Abu Dhabi Grand Prix,11,HARD,2,14.0,31.9,27.0,3.1,3.1,0.4968493975903385,31.0,2.0,89.93999999999998,89.44315060240964
2023,Abu Dhabi Grand Prix,11,HARD,2,15.0,31.9,26.0,3.1,3.1,0.4148493975903591,32.0,2.0,89.858,89.44315060240964
2023,Abu Dhabi Grand Prix,11,HARD,2,16.0,31.7,25.0,3.1,3.1,0.37884939759035774,33.0,2.0,89.822,89.44315060240964
2023,Abu Dhabi Grand Prix,11,HARD,2,17.0,31.7,24.0,3.1,3.1,0.45084939759036047,34.0,2.0,89.894,89.44315060240964
2023,Abu Dhabi Grand Prix,11,HARD,2,18.0,31.8,23.0,3.1,3.1,0.39484939759034887,35.0,2.0,89.838,89.44315060240964
2023,Abu Dhabi Grand Prix,11,HARD,2,19.0,31.7,22.0,3.1,3.1,0.09684939759036126,36.0,2.0,89.54,89.44315060240964
2023,Abu Dhabi Grand Prix,11,HARD,2,20.0,31.4,21.0,3.1,3.1,0.17784939759036433,37.0,2.0,89.62100000000001,89.44315060240964
2023,Abu Dhabi Grand Prix,11,HARD,2,21.0,31.4,20.0,3.1,3.1,0.24584939759036217,38.0,2.0,89.68900000000001,89.44315060240964
2023,Abu Dhabi Grand Prix,11,HARD,2,22.0,31.4,19.0,3.1,3.1,0.34984939759034717,39.0,2.0,89.79299999999999,89.44315060240964
2023,Abu Dhabi Grand Prix,11,HARD,2,23.0,31.5,18.0,3.1,3.1,0.14584939759036786,40.0,2.0,89.58900000000001,89.44315060240964
2023,Abu Dhabi Grand Prix,11,HARD,2,24.0,31.1,17.0,3.1,3.1,0.4488493975903509,41.0,2.0,89.892,89.44315060240964
2023,Abu Dhabi Grand Prix,11,HARD,2,2.0,31.3,14.0,3.1,3.1,0.0,44.0,3.0,88.241,88.241
2023,Abu Dhabi Grand Prix,11,HARD,2,3.0,31.3,13.0,3.1,3.1,0.3610000000000042,45.0,3.0,88.602,88.241
2023,Abu Dhabi Grand Prix,11,HARD,2,4.0,31.1,12.0,3.1,3.1,0.4549999999999983,46.0,3.0,88.696,88.241
2023,Abu Dhabi Grand Prix,11,HARD,2,5.0,31.2,11.0,3.1,3.1,1.1349259259259128,47.0,3.0,89.37592592592591,88.241
