Year,Event,Driver,Compound,CompoundEncoded,TyreLife,TrackTemp,FuelLoad,Abrasivity,LateralEnergy,DeltaToBest,LapNumber,Stint,CorrectedLapTime_Global,BestCorrectedByStint
2024,Abu Dhabi Grand Prix,14,HARD,2,15.0,29.4,7.0,3.1,3.1,0.16148489425980017,51.0,3.0,89.0539848942598,88.8925
2024,Abu Dhabi Grand Prix,14,HARD,2,16.0,29.4,6.0,3.1,3.1,0.35250000000000625,52.0,3.0,89.245,88.8925
2024,Abu Dhabi Grand Prix,14,HARD,2,17.0,29.4,5.0,3.1,3.1,0.3235000000000099,53.0,3.0,89.21600000000001,88.8925
2024,Abu Dhabi Grand Prix,14,HARD,2,18.0,29.3,4.0,3.1,3.1,0.32500000000000284,54.0,3.0,89.2175,88.8925
2024,Abu Dhabi Grand Prix,14,HARD,2,19.0,29.3,3.0,3.1,3.1,0.409000000000006,55.0,3.0,89.3015,88.8925
2024,Abu Dhabi Grand Prix,14,HARD,2,20.0,29.4,2.0,3.1,3.1,0.4194999999999993,56.0,3.0,89.312,88.8925
2024,Abu Dhabi Grand Prix,14,HARD,2,22.0,29.3,0.0,3.1,3.1,0.7999999999999972,58.0,3.0,89.6925,88.8925
2024,Abu Dhabi Grand Prix,16,MEDIUM,1,4.0,31.9,54.0,3.1,3.1,0.0,4.0,1.0,89.38749999999999,89.38749999999999
2024,Abu Dhabi Grand Prix,16,MEDIUM,1,5.0,31.7,53.0,3.1,3.1,0.6706586826347376,5.0,1.0,90.05815868263473,89.38749999999999
2024,Abu Dhabi Grand Prix,16,MEDIUM,1,6.0,31.8,52.0,3.1,3.1,0.9159705882352966,6.0,1.0,90.30347058823529,89.38749999999999
2024,Abu Dhabi Grand Prix,16,MEDIUM,1,7.0,31.8,51.0,3.1,3.1,0.31750000000000966,7.0,1.0,89.705,89.38749999999999
2024,Abu Dhabi Grand Prix,16,MEDIUM,1,8.0,31.9,50.0,3.1,3.1,0.5790000000000077,8.0,1.0,89.9665,89.38749999999999
2024,Abu Dhabi Grand Prix,16,MEDIUM,1,9.0,31.6,49.0,3.1,3.1,0.9001586826347392,9.0,1.0,90.28765868263473,89.38749999999999
2024,Abu Dhabi Grand Prix,16,MEDIUM,1,10.0,31.7,48.0,3.1,3.1,0.8399999999999892,10.0,1.0,90.22749999999998,89.38749999999999
2024,Abu Dhabi Grand Prix,16,MEDIUM,1,11.0,31.2,47.0,3.1,3.1,1.124500000000026,11.0,1.0,90.51200000000001,89.38749999999999
2024,Abu Dhabi Grand Prix,16,MEDIUM,1,12.0,31.5,46.0,3.1,3.1,0.5487272727272909,12.0,1.0,89.93622727272728,89.38749999999999
2024,Abu Dhabi Grand Prix,16,MEDIUM,1,13.0,31.6,45.0,3.1,3.1,0.7185000000000201,13.0,1.0,90.10600000000001,89.38749999999999
2024,Abu Dhabi Grand Prix,16,MEDIUM,1,14.0,31.5,44.0,3.1,3.1,0.41900000000001114,14.0,1.0,89.8065,89.38749999999999
2024,Abu Dhabi Grand Prix,16,MEDIUM,1,15.0,31.3,43.0,3.1,3.1,0.5980000000000132,15.0,1.0,89.9855,89.38749999999999
2024,Abu Dhabi Grand Prix,16,MEDIUM,1,16.0,31.3,42.0,3.1,3.1,0.7600000000000051,16.0,1.0,90.1475,89.38749999999999
2024,Abu Dhabi Grand Prix,16,MEDIUM,1,17.0,31.2,41.0,3.1,3.1,0.5285000000000082,17.0,1.0,89.916,89.38749999999999
2024,Abu Dhabi Grand Prix,16,MEDIUM,1,18.0,31.2,40.0,3.1,3.1,0.8165000000000049,18.0,1.0,90.204,89.38749999999999
2024,Abu Dhabi Grand Prix,16,MEDIUM,1,19.0,31.3,39.0,3.1,3.1,1.1688715596330326,19.0,1.0,90.55637155963302,89.38749999999999
