CompoundEncoded,TyreLife,TrackTemp,FuelLoad,Abrasivity,LateralEnergy,DeltaToBest,LapNumber,Stint,RaceNumber,TeamEncoded,delta_velocity,lateral_stress_cumul,abrasive_stress_cumul,stress_x_temp,compound_x_abrasivity,compound_x_lateral,compound_x_tyrelife,prev_stint_max_delta,stint_length,tyre_life_pct
3,10.0,36.5,61.0,2.1,2.3,1.48599999999999,10.0,1.0,42,0,1.375,23.0,21.0,839.4999999999999,6.300000000000001,6.8999999999999995,30.0,,27.0,0.37037037037037035
3,11.0,36.6,60.0,2.1,2.3,0.6696138613861251,11.0,1.0,42,0,-0.8163861386138649,25.299999999999997,23.1,925.9799999999999,6.300000000000001,6.8999999999999995,33.0,,27.0,0.4074074074074074
3,12.0,37.0,59.0,2.1,2.3,0.2979150326797253,12.0,1.0,42,0,-0.3716988287063998,27.599999999999998,25.200000000000003,1021.1999999999999,6.300000000000001,6.8999999999999995,36.0,,27.0,0.4444444444444444
3,13.0,36.7,58.0,2.1,2.3,0.5030000000000001,13.0,1.0,42,0,0.2050849673202748,29.9,27.3,1097.33,6.300000000000001,6.8999999999999995,39.0,,27.0,0.48148148148148145
3,14.0,35.6,57.0,2.1,2.3,1.679000000000002,14.0,1.0,42,0,1.176000000000002,32.199999999999996,29.400000000000002,1146.32,6.300000000000001,6.8999999999999995,42.0,,27.0,0.5185185185185185
3,16.0,34.8,55.0,2.1,2.3,0.9258036809816019,16.0,1.0,42,0,-0.7531963190184001,36.8,33.6,1280.6399999999999,6.300000000000001,6.8999999999999995,48.0,,27.0,0.5925925925925926
3,17.0,34.7,54.0,2.1,2.3,1.1880000000000024,17.0,1.0,42,0,0.26219631901840046,39.099999999999994,35.7,1356.77,6.300000000000001,6.8999999999999995,51.0,,27.0,0.6296296296296297
3,18.0,35.6,53.0,2.1,2.3,1.039999999999992,18.0,1.0,42,0,-0.14800000000001035,41.4,37.800000000000004,1473.84,6.300000000000001,6.8999999999999995,54.0,,27.0,0.6666666666666666
3,19.0,36.6,52.0,2.1,2.3,1.2720000000000056,19.0,1.0,42,0,0.23200000000001353,43.699999999999996,39.9,1599.4199999999998,6.300000000000001,6.8999999999999995,57.0,,27.0,0.7037037037037037
3,20.0,37.4,51.0,2.1,2.3,1.1530000000000058,20.0,1.0,42,0,-0.11899999999999977,46.0,42.0,1720.3999999999999,6.300000000000001,6.8999999999999995,60.0,,27.0,0.7407407407407407
3,21.0,37.8,50.0,2.1,2.3,0.9710000000000036,21.0,1.0,42,0,-0.18200000000000216,48.3,44.1,1825.7399999999996,6.300000000000001,6.8999999999999995,63.0,,27.0,0.7777777777777778
3,22.0,37.8,49.0,2.1,2.3,1.063999999999993,22.0,1.0,42,0,0.09299999999998931,50.599999999999994,46.2,1912.6799999999996,6.300000000000001,6.8999999999999995,66.0,,27.0,0.8148148148148148
3,23.0,38.0,48.0,2.1,2.3,0.842000000000013,23.0,1.0,42,0,-0.22199999999998,52.9,48.300000000000004,2010.1999999999998,6.300000000000001,6.8999999999999995,69.0,,27.0,0.8518518518518519
3,24.0,38.1,47.0,2.1,2.3,1.0450000000000017,24.0,1.0,42,0,0.20299999999998875,55.199999999999996,50.400000000000006,2103.12,6.300000000000001,6.8999999999999995,72.0,,27.0,0.8888888888888888
3,25.0,38.6,46.0,2.1,2.3,1.2279999999999944,25.0,1.0,42,0,0.18299999999999272,57.49999999999999,52.5,2219.5,6.300000000000001,6.8999999999999995,75.0,,27.0,0.9259259259259259
3,26.0,38.4,45.0,2.1,2.3,1.6550000000000011,26.0,1.0,42,0,0.4270000000000067,59.8,54.6,2296.3199999999997,6.300000000000001,6.8999999999999995,78.0,,27.0,0.9629629629629629
3,27.0,39.0,44.0,2.1,2.3,1.5849999999999937,27.0,1.0,42,0,-0.07000000000000739,62.099999999999994,56.7,2421.8999999999996,6.300000000000001,6.8999999999999995,81.0,,27.0,1.0
2,2.0,39.5,41.0,2.1,2.3,0.0,30.0,2.0,42,0,0.0,4.6,4.2,181.7,4.2,4.6,4.0,1.679000000000002,43.0,0.046511627906976744
2,3.0,39.7,40.0,2.1,2.3,0.0,31.0,2.0,42,0,0.0,6.8999999999999995,6.300000000000001,273.93,4.2,4.6,6.0,1.679000000000002,43.0,0.06976744186046512
2,4.0,40.0,39.0,2.1,2.3,1.0626699029126314,32.0,2.0,42,0,1.0626699029126314,9.2,8.4,368.0,4.2,4.6,8.0,1.679000000000002,43.0,0.09302325581395349
2,7.0,39.9,36.0,2.1,2.3,0.9465789938217029,35.0,2.0,42,0,-0.11609090909092856,16.099999999999998,14.700000000000001,642.39,4.2,4.6,14.0,1.679000000000002,43.0,0.16279069767441862
2,8.0,39.7,35.0,2.1,2.3,0.9706699029126327,36.0,2.0,42,0,0.024090909090929813,18.4,16.8,730.48,4.2,4.6,16.0,1.679000000000002,43.0,0.18604651162790697
2,9.0,39.5,34.0,2.1,2.3,1.2616699029126295,37.0,2.0,42,0,0.2909999999999968,20.7,18.900000000000002,817.65,4.2,4.6,18.0,1.679000000000002,43.0,0.20930232558139536
2,10.0,38.4,33.0,2.1,2.3,0.9546699029126415,38.0,2.0,42,0,-0.30699999999998795,23.0,21.0,883.1999999999999,4.2,4.6,20.0,1.679000000000002,43.0,0.23255813953488372
2,11.0,37.8,32.0,2.1,2.3,0.7166699029126278,39.0,2.0,42,0,-0.23800000000001376,25.299999999999997,23.1,956.3399999999998,4.2,4.6,22.0,1.679000000000002,43.0,0.2558139534883721
2,12.0,38.1,31.0,2.1,2.3,0.8556699029126378,40.0,2.0,42,0,0.13900000000001,27.599999999999998,25.200000000000003,1051.56,4.2,4.6,24.0,1.679000000000002,43.0,0.27906976744186046
2,13.0,38.5,30.0,2.1,2.3,0.9066699029126397,41.0,2.0,42,0,0.05100000000000193,29.9,27.3,1151.1499999999999,4.2,4.6,26.0,1.679000000000002,43.0,0.3023255813953488
2,14.0,38.1,29.0,2.1,2.3,1.0116699029126295,42.0,2.0,42,0,0.10499999999998977,32.199999999999996,29.400000000000002,1226.82,4.2,4.6,28.0,1.679000000000002,43.0,0.32558139534883723
2,15.0,36.6,28.0,2.1,2.3,0.8716699029126289,43.0,2.0,42,0,-0.14000000000000057,34.5,31.5,1262.6999999999998,4.2,4.6,30.0,1.679000000000002,43.0,0.3488372093023256
2,16.0,35.8,27.0,2.1,2.3,0.6556699029126349,44.0,2.0,42,0,-0.21599999999999397,36.8,33.6,1317.4399999999998,4.2,4.6,32.0,1.679000000000002,43.0,0.37209302325581395
2,17.0,35.6,26.0,2.1,2.3,0.7676699029126297,45.0,2.0,42,0,0.11199999999999477,39.099999999999994,35.7,1391.96,4.2,4.6,34.0,1.679000000000002,43.0,0.3953488372093023
2,18.0,34.8,25.0,2.1,2.3,0.36766990291263824,46.0,2.0,42,0,-0.3999999999999915,41.4,37.800000000000004,1440.7199999999998,4.2,4.6,36.0,1.679000000000002,43.0,0.4186046511627907
2,19.0,34.5,24.0,2.1,2.3,0.2916699029126306,47.0,2.0,42,0,-0.07600000000000762,43.699999999999996,39.9,1507.6499999999999,4.2,4.6,38.0,1.679000000000002,43.0,0.4418604651162791
2,20.0,34.0,23.0,2.1,2.3,0.743669902912643,48.0,2.0,42,0,0.4520000000000124,46.0,42.0,1563.9999999999998,4.2,4.6,40.0,1.679000000000002,43.0,0.46511627906976744
2,21.0,33.5,22.0,2.1,2.3,0.6146699029126381,49.0,2.0,42,0,-0.1290000000000049,48.3,44.1,1618.05,4.2,4.6,42.0,1.679000000000002,43.0,0.4883720930232558
2,22.0,33.1,21.0,2.1,2.3,0.9748753823646865,50.0,2.0,42,0,0.3602054794520484,50.599999999999994,46.2,1674.86,4.2,4.6,44.0,1.679000000000002,43.0,0.5116279069767442
2,23.0,33.1,20.0,2.1,2.3,1.2005002916052092,51.0,2.0,42,0,0.2256249092405227,52.9,48.300000000000004,1750.9899999999998,4.2,4.6,46.0,1.679000000000002,43.0,0.5348837209302325
2,24.0,32.8,19.0,2.1,2.3,0.9739112822229714,52.0,2.0,42,0,-0.2265890093822378,55.199999999999996,50.400000000000006,1810.5599999999995,4.2,4.6,48.0,1.679000000000002,43.0,0.5581395348837209
2,25.0,32.6,18.0,2.1,2.3,1.088513040167527,53.0,2.0,42,0,0.11460175794455552,57.49999999999999,52.5,1874.5,4.2,4.6,50.0,1.679000000000002,43.0,0.5813953488372093
2,26.0,32.3,17.0,2.1,2.3,1.2610065365759908,54.0,2.0,42,0,0.1724934964084639,59.8,54.6,1931.5399999999997,4.2,4.6,52.0,1.679000000000002,43.0,0.6046511627906976
2,27.0,32.3,16.0,2.1,2.3,1.618889080994819,55.0,2.0,42,0,0.3578825444188283,62.099999999999994,56.7,2005.8299999999997,4.2,4.6,54.0,1.679000000000002,43.0,0.627906976744186
2,28.0,32.2,15.0,2.1,2.3,1.0990524532481913,56.0,2.0,42,0,-0.5198366277466278,64.39999999999999,58.800000000000004,2073.6800000000003,4.2,4.6,56.0,1.679000000000002,43.0,0.6511627906976745
2,29.0,32.1,14.0,2.1,2.3,1.0021651105803642,57.0,2.0,42,0,-0.09688734266782717,66.69999999999999,60.900000000000006,2141.07,4.2,4.6,58.0,1.679000000000002,43.0,0.6744186046511628
2,30.0,31.6,13.0,2.1,2.3,1.4749190938511418,58.0,2.0,42,0,0.47275398327077767,69.0,63.0,2180.3999999999996,4.2,4.6,60.0,1.679000000000002,43.0,0.6976744186046512
2,31.0,31.6,12.0,2.1,2.3,1.6709391336818555,59.0,2.0,42,0,0.1960200398307137,71.3,65.10000000000001,2253.08,4.2,4.6,62.0,1.679000000000002,43.0,0.7209302325581395
2,32.0,31.3,11.0,2.1,2.3,1.9755086125900476,60.0,2.0,42,0,0.3045694789081921,73.6,67.2,2303.68,4.2,4.6,64.0,1.679000000000002,43.0,0.7441860465116279
2,33.0,31.3,10.0,2.1,2.3,1.3302254584681776,61.0,2.0,42,0,-0.64528315412187,75.89999999999999,69.3,2375.6699999999996,4.2,4.6,66.0,1.679000000000002,43.0,0.7674418604651163
2,34.0,31.1,9.0,2.1,2.3,1.026953639936849,62.0,2.0,42,0,-0.30327181853132856,78.19999999999999,71.4,2432.02,4.2,4.6,68.0,1.679000000000002,43.0,0.7906976744186046
2,35.0,31.1,8.0,2.1,2.3,0.7882790234338017,63.0,2.0,42,0,-0.23867461650304733,80.5,73.5,2503.55,4.2,4.6,70.0,1.679000000000002,43.0,0.813953488372093
2,36.0,31.0,7.0,2.1,2.3,1.3512828061384425,64.0,2.0,42,0,0.5630037827046408,82.8,75.60000000000001,2566.7999999999997,4.2,4.6,72.0,1.679000000000002,43.0,0.8372093023255814
2,37.0,31.0,6.0,2.1,2.3,2.2851567450179004,65.0,2.0,42,0,0.9338739388794579,85.1,77.7,2638.1,4.2,4.6,74.0,1.679000000000002,43.0,0.8604651162790697
2,38.0,31.2,5.0,2.1,2.3,0.8884558560899052,66.0,2.0,42,0,-1.3967008889279953,87.39999999999999,79.8,2726.8799999999997,4.2,4.6,76.0,1.679000000000002,43.0,0.8837209302325582
2,39.0,31.2,4.0,2.1,2.3,0.8756699029126338,67.0,2.0,42,0,-0.01278595317727138,89.69999999999999,81.9,2798.6399999999994,4.2,4.6,78.0,1.679000000000002,43.0,0.9069767441860465
2,40.0,30.9,3.0,2.1,2.3,0.8916699029126249,68.0,2.0,42,0,0.015999999999991132,92.0,84.0,2842.7999999999997,4.2,4.6,80.0,1.679000000000002,43.0,0.9302325581395349
2,42.0,30.9,1.0,2.1,2.3,1.5736699029126413,70.0,2.0,42,0,0.6820000000000164,96.6,88.2,2984.9399999999996,4.2,4.6,84.0,1.679000000000002,43.0,0.9767441860465116
2,43.0,30.6,0.0,2.1,2.3,1.2486699029126243,71.0,2.0,42,0,-0.32500000000001705,98.89999999999999,90.3,3026.3399999999997,4.2,4.6,86.0,1.679000000000002,43.0,1.0
1,2.0,44.7,55.0,2.7,2.9,0.0,2.0,1.0,28,0,-1.5849999999999937,5.8,5.4,259.26,2.7,2.9,2.0,,25.0,0.08
1,3.0,42.3,54.0,2.7,2.9,0.0,3.0,1.0,28,0,0.0,8.7,8.100000000000001,368.01,2.7,2.9,3.0,,25.0,0.12
1,4.0,44.2,53.0,2.7,2.9,0.0,4.0,1.0,28,0,0.0,11.6,10.8,512.72,2.7,2.9,4.0,,25.0,0.16
1,5.0,45.6,52.0,2.7,2.9,0.0,5.0,1.0,28,0,0.0,14.5,13.5,661.2,2.7,2.9,5.0,,25.0,0.2
1,6.0,45.5,51.0,2.7,2.9,0.019754259218416337,6.0,1.0,28,0,0.019754259218416337,17.4,16.200000000000003,791.6999999999999,2.7,2.9,6.0,,25.0,0.24
1,7.0,45.5,50.0,2.7,2.9,0.76438176638176,7.0,1.0,28,0,0.7446275071633437,20.3,18.900000000000002,923.6499999999999,2.7,2.9,7.0,,25.0,0.28
1,8.0,46.4,49.0,2.7,2.9,0.9897998454777905,8.0,1.0,28,0,0.2254180790960305,23.2,21.6,1076.48,2.7,2.9,8.0,,25.0,0.32
1,9.0,46.8,48.0,2.7,2.9,0.4004381044099148,9.0,1.0,28,0,-0.5893617410678758,26.099999999999998,24.3,1221.48,2.7,2.9,9.0,,25.0,0.36
1,10.0,46.5,47.0,2.7,2.9,0.9301595441595367,10.0,1.0,28,0,0.5297214397496219,29.0,27.0,1348.5,2.7,2.9,10.0,,25.0,0.4
1,11.0,44.7,46.0,2.7,2.9,0.632381766381755,11.0,1.0,28,0,-0.2977777777777817,31.9,29.700000000000003,1425.9299999999998,2.7,2.9,11.0,,25.0,0.44
1,12.0,45.1,45.0,2.7,2.9,0.26038176638175514,12.0,1.0,28,0,-0.3719999999999999,34.8,32.400000000000006,1569.48,2.7,2.9,12.0,,25.0,0.48
1,13.0,45.5,44.0,2.7,2.9,0.15138176638176049,13.0,1.0,28,0,-0.10899999999999466,37.699999999999996,35.1,1715.35,2.7,2.9,13.0,,25.0,0.52
1,14.0,45.4,43.0,2.7,2.9,0.0,14.0,1.0,28,0,-0.15138176638176049,40.6,37.800000000000004,1843.24,2.7,2.9,14.0,,25.0,0.56
1,15.0,45.5,42.0,2.7,2.9,0.0,15.0,1.0,28,0,0.0,43.5,40.5,1979.2499999999998,2.7,2.9,15.0,,25.0,0.6
1,16.0,45.5,41.0,2.7,2.9,0.1869999999999976,16.0,1.0,28,0,0.1869999999999976,46.4,43.2,2111.2,2.7,2.9,16.0,,25.0,0.64
1,17.0,46.5,40.0,2.7,2.9,0.2780000000000058,17.0,1.0,28,0,0.09100000000000819,49.3,45.900000000000006,2292.45,2.7,2.9,17.0,,25.0,0.68
1,18.0,47.5,39.0,2.7,2.9,0.0,18.0,1.0,28,0,-0.2780000000000058,52.199999999999996,48.6,2479.5,2.7,2.9,18.0,,25.0,0.72
1,19.0,46.1,38.0,2.7,2.9,0.03699999999999193,19.0,1.0,28,0,0.03699999999999193,55.1,51.300000000000004,2540.11,2.7,2.9,19.0,,25.0,0.76
1,20.0,44.7,37.0,2.7,2.9,0.0,20.0,1.0,28,0,-0.03699999999999193,58.0,54.0,2592.6,2.7,2.9,20.0,,25.0,0.8
1,21.0,44.5,36.0,2.7,2.9,1.1469999999999914,21.0,1.0,28,0,1.1469999999999914,60.9,56.7,2710.0499999999997,2.7,2.9,21.0,,25.0,0.84
1,22.0,45.7,35.0,2.7,2.9,0.33099999999998886,22.0,1.0,28,0,-0.8160000000000025,63.8,59.400000000000006,2915.66,2.7,2.9,22.0,,25.0,0.88
1,24.0,45.4,33.0,2.7,2.9,0.0,24.0,1.0,28,0,-0.33099999999998886,69.6,64.80000000000001,3159.84,2.7,2.9,24.0,,25.0,0.96
1,25.0,45.5,32.0,2.7,2.9,0.09000000000000341,25.0,1.0,28,0,0.09000000000000341,72.5,67.5,3298.7499999999995,2.7,2.9,25.0,,25.0,1.0
2,11.0,42.6,23.0,2.7,2.9,0.0,34.0,2.0,28,0,-1.2486699029126243,31.9,29.700000000000003,1358.94,5.4,5.8,22.0,1.1469999999999914,34.0,0.3235294117647059
2,12.0,42.6,22.0,2.7,2.9,0.0,35.0,2.0,28,0,0.0,34.8,32.400000000000006,1482.48,5.4,5.8,24.0,1.1469999999999914,34.0,0.35294117647058826
2,13.0,42.8,21.0,2.7,2.9,0.8649999999999949,36.0,2.0,28,0,0.8649999999999949,37.699999999999996,35.1,1613.56,5.4,5.8,26.0,1.1469999999999914,34.0,0.38235294117647056
2,14.0,42.3,20.0,2.7,2.9,0.6675489614243162,37.0,2.0,28,0,-0.1974510385756787,40.6,37.800000000000004,1717.3799999999999,5.4,5.8,28.0,1.1469999999999914,34.0,0.4117647058823529
2,15.0,40.6,19.0,2.7,2.9,0.5467752808988848,38.0,2.0,28,0,-0.12077368052543136,43.5,40.5,1766.1,5.4,5.8,30.0,1.1469999999999914,34.0,0.4411764705882353
2,16.0,40.2,18.0,2.7,2.9,0.9468538011695955,39.0,2.0,28,0,0.40007852027071067,46.4,43.2,1865.28,5.4,5.8,32.0,1.1469999999999914,34.0,0.47058823529411764
2,17.0,41.6,17.0,2.7,2.9,1.3246296296296407,40.0,2.0,28,0,0.3777758284600452,49.3,45.900000000000006,2050.88,5.4,5.8,34.0,1.1469999999999914,34.0,0.5
2,18.0,42.4,16.0,2.7,2.9,0.9596184971098438,41.0,2.0,28,0,-0.3650111325197969,52.199999999999996,48.6,2213.2799999999997,5.4,5.8,36.0,1.1469999999999914,34.0,0.5294117647058824
2,19.0,42.6,15.0,2.7,2.9,0.4877471264368012,42.0,2.0,28,0,-0.47187137067304263,55.1,51.300000000000004,2347.26,5.4,5.8,38.0,1.1469999999999914,34.0,0.5588235294117647
2,20.0,42.3,14.0,2.7,2.9,0.24019767441859585,43.0,2.0,28,0,-0.24754945201820533,58.0,54.0,2453.3999999999996,5.4,5.8,40.0,1.1469999999999914,34.0,0.5882352941176471
2,21.0,41.6,13.0,2.7,2.9,0.3319509202454043,44.0,2.0,28,0,0.09175324582680844,60.9,56.7,2533.44,5.4,5.8,42.0,1.1469999999999914,34.0,0.6176470588235294
2,22.0,41.2,12.0,2.7,2.9,0.32053061224489454,45.0,2.0,28,0,-0.011420308000509749,63.8,59.400000000000006,2628.56,5.4,5.8,44.0,1.1469999999999914,34.0,0.6470588235294118
2,23.0,41.6,11.0,2.7,2.9,0.5346122448979571,46.0,2.0,28,0,0.21408163265306257,66.7,62.1,2774.72,5.4,5.8,46.0,1.1469999999999914,34.0,0.6764705882352942
2,24.0,41.8,10.0,2.7,2.9,0.1892253521126861,47.0,2.0,28,0,-0.345386892785271,69.6,64.80000000000001,2909.2799999999997,5.4,5.8,48.0,1.1469999999999914,34.0,0.7058823529411765
2,25.0,41.0,9.0,2.7,2.9,0.505540389972154,48.0,2.0,28,0,0.3163150378594679,72.5,67.5,2972.5,5.4,5.8,50.0,1.1469999999999914,34.0,0.7352941176470589
2,26.0,40.7,8.0,2.7,2.9,0.325775510204096,49.0,2.0,28,0,-0.179764879768058,75.39999999999999,70.2,3068.78,5.4,5.8,52.0,1.1469999999999914,34.0,0.7647058823529411
2,27.0,39.8,7.0,2.7,2.9,0.5260563380281553,50.0,2.0,28,0,0.20028082782405932,78.3,72.9,3116.3399999999997,5.4,5.8,54.0,1.1469999999999914,34.0,0.7941176470588235
2,28.0,39.3,6.0,2.7,2.9,0.39829545454544757,51.0,2.0,28,0,-0.12776088348270775,81.2,75.60000000000001,3191.1599999999994,5.4,5.8,56.0,1.1469999999999914,34.0,0.8235294117647058
2,29.0,40.3,5.0,2.7,2.9,0.6080893371757838,52.0,2.0,28,0,0.20979388263033627,84.1,78.30000000000001,3389.2299999999996,5.4,5.8,58.0,1.1469999999999914,34.0,0.8529411764705882
2,30.0,41.0,4.0,2.7,2.9,0.29333136094676604,53.0,2.0,28,0,-0.3147579762290178,87.0,81.0,3566.9999999999995,5.4,5.8,60.0,1.1469999999999914,34.0,0.8823529411764706
2,31.0,41.0,3.0,2.7,2.9,0.16988405797104633,54.0,2.0,28,0,-0.12344730297571971,89.89999999999999,83.7,3685.8999999999996,5.4,5.8,62.0,1.1469999999999914,34.0,0.9117647058823529
2,32.0,41.2,2.0,2.7,2.9,0.06900000000000261,55.0,2.0,28,0,-0.10088405797104372,92.8,86.4,3823.36,5.4,5.8,64.0,1.1469999999999914,34.0,0.9411764705882353
2,33.0,41.3,1.0,2.7,2.9,0.2540000000000049,56.0,2.0,28,0,0.18500000000000227,95.7,89.10000000000001,3952.4099999999994,5.4,5.8,66.0,1.1469999999999914,34.0,0.9705882352941176
2,34.0,40.6,0.0,2.7,2.9,0.4579999999999984,57.0,2.0,28,0,0.20399999999999352,98.6,91.80000000000001,4003.16,5.4,5.8,68.0,1.1469999999999914,34.0,1.0
1,6.0,22.9,51.0,3.9,5.0,0.0,6.0,1.0,45,0,-0.09000000000000341,30.0,23.4,687.0,3.9,5.0,6.0,,33.0,0.18181818181818182
1,7.0,22.9,50.0,3.9,5.0,0.0,7.0,1.0,45,0,0.0,35.0,27.3,801.5,3.9,5.0,7.0,,33.0,0.21212121212121213
1,8.0,22.9,49.0,3.9,5.0,0.0,8.0,1.0,45,0,0.0,40.0,31.2,916.0,3.9,5.0,8.0,,33.0,0.24242424242424243
1,9.0,22.9,48.0,3.9,5.0,0.0,9.0,1.0,45,0,0.0,45.0,35.1,1030.5,3.9,5.0,9.0,,33.0,0.2727272727272727
1,10.0,22.9,47.0,3.9,5.0,0.1909999999999883,10.0,1.0,45,0,0.1909999999999883,50.0,39.0,1145.0,3.9,5.0,10.0,,33.0,0.30303030303030304
1,11.0,22.7,46.0,3.9,5.0,0.0,11.0,1.0,45,0,-0.1909999999999883,55.0,42.9,1248.5,3.9,5.0,11.0,,33.0,0.3333333333333333
1,12.0,22.7,45.0,3.9,5.0,0.0,12.0,1.0,45,0,0.0,60.0,46.8,1362.0,3.9,5.0,12.0,,33.0,0.36363636363636365
1,13.0,22.6,44.0,3.9,5.0,0.0020000000000095497,13.0,1.0,45,0,0.0020000000000095497,65.0,50.699999999999996,1469.0,3.9,5.0,13.0,,33.0,0.3939393939393939
1,14.0,22.7,43.0,3.9,5.0,0.06600000000001671,14.0,1.0,45,0,0.06400000000000716,70.0,54.6,1589.0,3.9,5.0,14.0,,33.0,0.42424242424242425
1,15.0,22.7,42.0,3.9,5.0,0.32800000000001717,15.0,1.0,45,0,0.26200000000000045,75.0,58.5,1702.5,3.9,5.0,15.0,,33.0,0.45454545454545453
1,16.0,22.7,41.0,3.9,5.0,0.13300000000000978,16.0,1.0,45,0,-0.1950000000000074,80.0,62.4,1816.0,3.9,5.0,16.0,,33.0,0.48484848484848486
1,17.0,22.5,40.0,3.9,5.0,0.0,17.0,1.0,45,0,-0.13300000000000978,85.0,66.3,1912.5,3.9,5.0,17.0,,33.0,0.5151515151515151
1,18.0,22.6,39.0,3.9,5.0,0.21399999999999864,18.0,1.0,45,0,0.21399999999999864,90.0,70.2,2034.0,3.9,5.0,18.0,,33.0,0.5454545454545454
1,19.0,22.6,38.0,3.9,5.0,0.0870000000000033,19.0,1.0,45,0,-0.12699999999999534,95.0,74.1,2147.0,3.9,5.0,19.0,,33.0,0.5757575757575758
1,20.0,22.5,37.0,3.9,5.0,0.1670000000000016,20.0,1.0,45,0,0.0799999999999983,100.0,78.0,2250.0,3.9,5.0,20.0,,33.0,0.6060606060606061
1,21.0,22.5,36.0,3.9,5.0,0.0,21.0,1.0,45,0,-0.1670000000000016,105.0,81.89999999999999,2362.5,3.9,5.0,21.0,,33.0,0.6363636363636364
1,22.0,22.7,35.0,3.9,5.0,0.18299999999999272,22.0,1.0,45,0,0.18299999999999272,110.0,85.8,2497.0,3.9,5.0,22.0,,33.0,0.6666666666666666
1,23.0,22.7,34.0,3.9,5.0,0.0,23.0,1.0,45,0,-0.18299999999999272,115.0,89.7,2610.5,3.9,5.0,23.0,,33.0,0.696969696969697
1,24.0,22.7,33.0,3.9,5.0,0.13599999999999568,24.0,1.0,45,0,0.13599999999999568,120.0,93.6,2724.0,3.9,5.0,24.0,,33.0,0.7272727272727273
1,25.0,22.6,32.0,3.9,5.0,0.0,25.0,1.0,45,0,-0.13599999999999568,125.0,97.5,2825.0,3.9,5.0,25.0,,33.0,0.7575757575757576
1,26.0,22.6,31.0,3.9,5.0,0.0,26.0,1.0,45,0,0.0,130.0,101.39999999999999,2938.0,3.9,5.0,26.0,,33.0,0.7878787878787878
1,27.0,22.5,30.0,3.9,5.0,0.0,27.0,1.0,45,0,0.0,135.0,105.3,3037.5,3.9,5.0,27.0,,33.0,0.8181818181818182
1,30.0,22.5,27.0,3.9,5.0,0.2289999999999992,30.0,1.0,45,0,0.2289999999999992,150.0,117.0,3375.0,3.9,5.0,30.0,,33.0,0.9090909090909091
1,31.0,22.5,26.0,3.9,5.0,0.125,31.0,1.0,45,0,-0.1039999999999992,155.0,120.89999999999999,3487.5,3.9,5.0,31.0,,33.0,0.9393939393939394
1,32.0,22.3,25.0,3.9,5.0,0.12600000000000477,32.0,1.0,45,0,0.0010000000000047748,160.0,124.8,3568.0,3.9,5.0,32.0,,33.0,0.9696969696969697
1,33.0,22.3,24.0,3.9,5.0,0.6059999999999945,33.0,1.0,45,0,0.47999999999998977,165.0,128.7,3679.5,3.9,5.0,33.0,,33.0,1.0
0,9.0,22.1,14.0,3.9,5.0,0.0,43.0,4.0,45,0,-1.9710000000000036,45.0,35.1,994.5,0.0,0.0,0.0,0.6059999999999945,11.0,0.8181818181818182
0,10.0,22.0,13.0,3.9,5.0,0.0,44.0,4.0,45,0,0.0,50.0,39.0,1100.0,0.0,0.0,0.0,0.6059999999999945,11.0,0.9090909090909091
0,11.0,22.0,12.0,3.9,5.0,0.0,45.0,4.0,45,0,0.0,55.0,42.9,1210.0,0.0,0.0,0.0,0.6059999999999945,11.0,1.0
0,15.0,21.9,8.0,3.9,5.0,0.0,49.0,5.0,45,0,0.0,75.0,58.5,1642.5,0.0,0.0,0.0,0.0,22.0,0.6818181818181818
0,16.0,22.0,7.0,3.9,5.0,0.0,50.0,5.0,45,0,0.0,80.0,62.4,1760.0,0.0,0.0,0.0,0.0,22.0,0.7272727272727273
0,17.0,21.9,6.0,3.9,5.0,0.0,51.0,5.0,45,0,0.0,85.0,66.3,1861.5,0.0,0.0,0.0,0.0,22.0,0.7727272727272727
0,18.0,22.0,5.0,3.9,5.0,0.0,52.0,5.0,45,0,0.0,90.0,70.2,1980.0,0.0,0.0,0.0,0.0,22.0,0.8181818181818182
0,19.0,22.0,4.0,3.9,5.0,0.19899999999999807,53.0,5.0,45,0,0.19899999999999807,95.0,74.1,2090.0,0.0,0.0,0.0,0.0,22.0,0.8636363636363636
0,21.0,22.0,2.0,3.9,5.0,0.4449999999999932,55.0,5.0,45,0,0.2459999999999951,105.0,81.89999999999999,2310.0,0.0,0.0,0.0,0.0,22.0,0.9545454545454546
0,22.0,22.0,1.0,3.9,5.0,0.6269999999999953,56.0,5.0,45,0,0.18200000000000216,110.0,85.8,2420.0,0.0,0.0,0.0,0.0,22.0,1.0
2,2.0,31.5,48.0,2.1,3.9,0.0,2.0,1.0,24,0,-0.6059999999999945,7.8,4.2,245.7,4.2,7.8,4.0,,35.0,0.05714285714285714
2,3.0,31.7,47.0,2.1,3.9,0.0,3.0,1.0,24,0,0.0,11.7,6.300000000000001,370.89,4.2,7.8,6.0,,35.0,0.08571428571428572
2,4.0,31.7,46.0,2.1,3.9,0.33231506849315906,4.0,1.0,24,0,0.33231506849315906,15.6,8.4,494.52,4.2,7.8,8.0,,35.0,0.11428571428571428
2,5.0,31.7,45.0,2.1,3.9,0.0,5.0,1.0,24,0,-0.33231506849315906,19.5,10.5,618.15,4.2,7.8,10.0,,35.0,0.14285714285714285
